datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count
12/24/2019 22:00,3,0,1,1,28.7,32.575,65,15.0013,188
12/24/2019 23:00,3,0,1,1,27.88,31.82,69,15.0013,139
12/25/2019 0:00,3,0,0,1,27.06,30.305,78,12.998,133
12/25/2019 1:00,3,0,0,1,27.06,30.305,78,11.0014,67
12/25/2019 2:00,3,0,0,1,27.06,30.305,78,15.0013,53
12/25/2019 3:00,3,0,0,2,27.06,30.305,78,11.0014,42
12/25/2019 4:00,3,0,0,2,27.06,30.305,83,11.0014,10
12/25/2019 5:00,3,0,0,1,26.24,28.79,89,6.0032,6
12/25/2019 6:00,3,0,0,1,26.24,28.79,89,7.0015,27
12/25/2019 7:00,3,0,0,1,27.88,31.82,83,11.0014,63
12/25/2019 8:00,3,0,0,1,27.88,31.82,83,11.0014,121
12/25/2019 9:00,3,0,0,1,30.34,34.85,70,15.0013,215
12/25/2019 10:00,3,0,0,2,30.34,34.85,70,19.0012,290
12/25/2019 11:00,3,0,0,1,31.98,37.12,62,15.0013,349
12/25/2019 12:00,3,0,0,1,32.8,37.88,55,15.0013,382
12/25/2019 13:00,3,0,0,2,32.8,38.635,59,22.0028,441
12/25/2019 14:00,3,0,0,1,33.62,38.635,52,16.9979,380
12/25/2019 15:00,3,0,0,2,34.44,40.15,53,16.9979,362
12/25/2019 16:00,3,0,0,3,30.34,35.605,79,11.0014,343
12/25/2019 17:00,3,0,0,3,30.34,35.605,79,11.0014,149
12/25/2019 18:00,3,0,0,2,29.52,34.85,79,30.0026,211
12/25/2019 19:00,3,0,0,3,29.52,35.605,84,16.9979,171
12/25/2019 20:00,3,0,0,3,29.52,34.85,79,19.0012,137
12/25/2019 21:00,3,0,0,2,28.7,33.335,84,22.0028,114
12/25/2019 22:00,3,0,0,2,28.7,33.335,84,22.0028,120
12/25/2019 23:00,3,0,0,3,28.7,33.335,84,19.0012,108
12/26/2019 0:00,3,0,0,2,28.7,33.335,84,19.0012,80
12/26/2019 1:00,3,0,0,2,28.7,33.335,84,16.9979,73
12/26/2019 2:00,3,0,0,2,28.7,33.335,84,15.0013,66
12/26/2019 3:00,3,0,0,2,28.7,33.335,84,8.9981,32
12/26/2019 4:00,3,0,0,1,28.7,33.335,84,8.9981,6
12/26/2019 5:00,3,0,0,1,28.7,33.335,89,12.998,5
12/26/2019 6:00,3,0,0,1,28.7,33.335,89,11.0014,13
12/26/2019 7:00,3,0,0,1,28.7,33.335,84,12.998,39
12/26/2019 8:00,3,0,0,1,29.52,34.85,79,12.998,89
12/26/2019 9:00,3,0,0,1,31.16,37.12,75,7.0015,184
12/26/2019 10:00,3,0,0,1,32.8,40.15,66,8.9981,266
12/26/2019 11:00,3,0,0,1,33.62,41.665,63,0,269
12/26/2019 12:00,3,0,0,1,36.9,42.425,42,19.9995,370
12/26/2019 13:00,3,0,0,1,36.9,42.425,42,19.9995,324
12/26/2019 14:00,3,0,0,1,35.26,40.15,47,12.998,322
12/26/2019 15:00,3,0,0,3,29.52,34.85,74,19.9995,326
12/26/2019 16:00,3,0,0,3,29.52,34.85,74,19.9995,193
12/26/2019 17:00,3,0,0,3,30.34,35.605,74,43.0006,194
12/26/2019 18:00,3,0,0,1,29.52,34.85,74,6.0032,229
12/26/2019 19:00,3,0,0,1,29.52,34.85,79,11.0014,228
12/26/2019 20:00,3,0,0,1,29.52,35.605,84,8.9981,183
12/26/2019 21:00,3,0,0,1,29.52,35.605,84,7.0015,136
12/26/2019 22:00,3,0,0,1,28.7,33.335,89,12.998,103
12/26/2019 23:00,3,0,0,1,28.7,33.335,79,7.0015,55
12/27/2019 0:00,3,0,1,1,28.7,33.335,79,7.0015,30
12/27/2019 1:00,3,0,1,1,27.88,31.82,83,8.9981,12
12/27/2019 2:00,3,0,1,1,27.06,29.545,89,0,7
12/27/2019 3:00,3,0,1,1,27.06,29.545,89,0,1
12/27/2019 4:00,3,0,1,1,27.06,29.545,89,7.0015,10
12/27/2019 5:00,3,0,1,1,28.7,33.335,79,6.0032,15
12/27/2019 6:00,3,0,1,1,28.7,32.575,65,19.0012,95
12/27/2019 7:00,3,0,1,1,29.52,34.09,62,19.9995,267
12/27/2019 8:00,3,0,1,1,30.34,34.09,58,22.0028,349
12/27/2019 9:00,3,0,1,1,31.16,34.85,55,26.0027,183
12/27/2019 10:00,3,0,1,1,32.8,37.12,52,26.0027,124
12/27/2019 11:00,3,0,1,1,33.62,37.12,48,23.9994,179
12/27/2019 12:00,3,0,1,1,33.62,37.88,46,16.9979,182
12/27/2019 13:00,3,0,1,1,34.44,37.88,44,19.9995,151
12/27/2019 14:00,3,0,1,1,33.62,37.12,43,19.9995,150
12/27/2019 15:00,3,0,1,1,34.44,37.88,41,19.9995,126
12/27/2019 16:00,3,0,1,1,35.26,38.635,39,19.0012,282
12/27/2019 17:00,3,0,1,1,35.26,38.635,39,11.0014,527
12/27/2019 18:00,3,0,1,1,34.44,37.88,41,8.9981,529
12/27/2019 19:00,3,0,1,1,33.62,37.12,43,7.0015,416
12/27/2019 20:00,3,0,1,1,32.8,37.88,55,0,286
12/27/2019 21:00,3,0,1,1,31.16,35.605,58,6.0032,186
12/27/2019 22:00,3,0,1,1,31.16,35.605,58,7.0015,147
12/27/2019 23:00,3,0,1,1,30.34,34.85,66,7.0015,72
12/28/2019 0:00,3,0,1,1,29.52,34.85,79,8.9981,35
12/28/2019 1:00,3,0,1,1,29.52,34.09,66,0,14
12/28/2019 2:00,3,0,1,1,29.52,34.09,70,0,12
12/28/2019 3:00,3,0,1,1,29.52,34.09,62,0,3
12/28/2019 4:00,3,0,1,1,28.7,33.335,74,0,7
12/28/2019 5:00,3,0,1,1,28.7,32.575,65,6.0032,30
12/28/2019 6:00,3,0,1,1,29.52,33.335,64,0,101
12/28/2019 7:00,3,0,1,1,29.52,34.85,74,7.0015,343
12/28/2019 8:00,3,0,1,1,30.34,34.85,66,0,392
12/28/2019 9:00,3,0,1,2,31.98,37.12,62,8.9981,175
12/28/2019 10:00,3,0,1,2,32.8,38.635,59,15.0013,144
12/28/2019 11:00,3,0,1,1,32.8,38.635,59,15.0013,149
12/28/2019 12:00,3,0,1,1,33.62,39.395,56,12.998,185
12/28/2019 13:00,3,0,1,1,34.44,39.395,49,11.0014,175
12/28/2019 14:00,3,0,1,1,35.26,39.395,44,19.0012,148
12/28/2019 15:00,3,0,1,1,35.26,38.635,39,19.0012,164
12/28/2019 16:00,3,0,1,1,35.26,38.635,39,19.9995,285
12/28/2019 17:00,3,0,1,1,32.8,37.88,55,11.0014,532
12/28/2019 18:00,3,0,1,1,32.8,37.88,55,12.998,585
12/28/2019 19:00,3,0,1,1,32.8,37.12,49,7.0015,371
12/28/2019 20:00,3,0,1,1,32.8,36.365,43,12.998,292
12/28/2019 21:00,3,0,1,1,31.98,34.85,46,16.9979,230
12/28/2019 22:00,3,0,1,1,31.98,34.85,46,19.9995,155
12/28/2019 23:00,3,0,1,1,31.16,34.09,48,19.0012,75
12/29/2019 0:00,3,0,1,1,30.34,33.335,51,15.0013,37
12/29/2019 1:00,3,0,1,1,29.52,33.335,54,12.998,17
12/29/2019 2:00,3,0,1,1,29.52,33.335,54,11.0014,11
12/29/2019 3:00,3,0,1,1,28.7,32.575,58,11.0014,4
12/29/2019 4:00,3,0,1,1,28.7,32.575,54,8.9981,5
12/29/2019 5:00,3,0,1,1,27.88,31.82,61,6.0032,32
12/29/2019 6:00,3,0,1,1,27.88,31.82,61,0,119
12/29/2019 7:00,3,0,1,1,28.7,32.575,58,6.0032,305
12/29/2019 8:00,3,0,1,1,30.34,33.335,51,12.998,399
12/29/2019 9:00,3,0,1,1,31.16,34.09,48,15.0013,180
12/29/2019 10:00,3,0,1,1,32.8,36.365,43,15.0013,113
12/29/2019 11:00,3,0,1,1,32.8,35.605,41,26.0027,149
12/29/2019 12:00,3,0,1,1,33.62,36.365,38,19.9995,240
12/29/2019 13:00,3,0,1,1,33.62,36.365,38,19.0012,191
12/29/2019 14:00,3,0,1,1,34.44,36.365,34,22.0028,178
12/29/2019 15:00,3,0,1,1,35.26,37.12,30,22.0028,194
12/29/2019 16:00,3,0,1,1,35.26,37.12,26,19.9995,282
12/29/2019 17:00,3,0,1,1,34.44,35.605,26,19.9995,584
12/29/2019 18:00,3,0,1,1,33.62,35.605,28,19.9995,559
12/29/2019 19:00,3,0,1,1,32.8,34.85,26,16.9979,413
12/29/2019 20:00,3,0,1,1,31.16,33.335,31,8.9981,312
12/29/2019 21:00,3,0,1,1,31.16,33.335,33,7.0015,209
12/29/2019 22:00,3,0,1,1,30.34,32.575,37,0,139
12/29/2019 23:00,3,0,1,1,30.34,32.575,37,6.0032,108
12/30/2019 0:00,3,0,1,1,28.7,31.82,45,7.0015,46
12/30/2019 1:00,3,0,1,1,28.7,31.82,45,8.9981,26
12/30/2019 2:00,3,0,1,1,27.06,31.06,54,8.9981,11
12/30/2019 3:00,3,0,1,1,26.24,31.06,57,8.9981,9
12/30/2019 4:00,3,0,1,1,26.24,31.06,57,11.0014,5
12/30/2019 5:00,3,0,1,1,26.24,31.06,61,12.998,25
12/30/2019 6:00,3,0,1,1,25.42,30.305,65,11.0014,106
12/30/2019 7:00,3,0,1,1,27.06,31.06,54,8.9981,307
12/30/2019 8:00,3,0,1,1,28.7,31.82,45,11.0014,390
12/30/2019 9:00,3,0,1,1,29.52,32.575,39,15.0013,197
12/30/2019 10:00,3,0,1,1,30.34,32.575,37,16.9979,132
12/30/2019 11:00,3,0,1,1,31.16,33.335,35,16.9979,187
12/30/2019 12:00,3,0,1,1,31.98,34.09,31,16.9979,214
12/30/2019 13:00,3,0,1,1,31.16,33.335,31,15.0013,217
12/30/2019 14:00,3,0,1,1,32.8,34.85,29,0,142
12/30/2019 15:00,3,0,1,1,32.8,34.85,29,19.9995,178
12/30/2019 16:00,3,0,1,1,32.8,34.85,27,12.998,298
12/30/2019 17:00,3,0,1,1,32.8,34.85,29,16.9979,582
12/30/2019 18:00,3,0,1,1,31.98,34.09,29,6.0032,571
12/30/2019 19:00,3,0,1,1,30.34,32.575,35,12.998,371
12/30/2019 20:00,3,0,1,1,29.52,32.575,37,8.9981,288
12/30/2019 21:00,3,0,1,1,28.7,32.575,48,6.0032,206
12/30/2019 22:00,3,0,1,1,28.7,32.575,48,0,157
12/30/2019 23:00,3,0,1,1,27.06,31.06,50,11.0014,127
12/31/2019 0:00,3,0,1,1,26.24,31.06,53,11.0014,65
12/31/2019 1:00,3,0,1,1,26.24,31.06,53,8.9981,23
12/31/2019 2:00,3,0,1,1,25.42,31.06,57,12.998,15
12/31/2019 3:00,3,0,1,1,25.42,31.06,53,11.0014,9
12/31/2019 4:00,3,0,1,1,25.42,31.06,53,8.9981,5
12/31/2019 5:00,3,0,1,1,24.6,31.06,56,8.9981,26
12/31/2019 6:00,3,0,1,1,25.42,31.06,50,8.9981,76
12/31/2019 7:00,3,0,1,1,26.24,31.06,44,11.0014,264
12/31/2019 8:00,3,0,1,1,27.88,31.82,39,15.0013,426
12/31/2019 9:00,3,0,1,1,29.52,32.575,34,8.9981,205
12/31/2019 10:00,3,0,1,1,30.34,32.575,33,7.0015,130
12/31/2019 11:00,3,0,1,1,31.16,33.335,29,0,156
12/31/2019 12:00,3,0,1,1,32.8,34.85,27,0,222
12/31/2019 13:00,3,0,1,1,31.98,34.09,29,6.0032,253
12/31/2019 14:00,3,0,1,1,32.8,34.85,29,12.998,186
12/31/2019 15:00,3,0,1,1,32.8,34.85,29,11.0014,249
12/31/2019 16:00,3,0,1,1,33.62,35.605,28,0,334
12/31/2019 17:00,3,0,1,1,33.62,35.605,26,0,516
12/31/2019 18:00,3,0,1,1,31.16,34.09,40,19.9995,465
12/31/2019 19:00,3,0,1,1,30.34,33.335,42,15.0013,385
12/31/2019 20:00,3,0,1,1,29.52,32.575,42,15.0013,287
12/31/2019 21:00,3,0,1,1,28.7,32.575,48,8.9981,226
12/31/2019 22:00,3,0,1,1,27.88,31.82,51,0,231
12/31/2019 23:00,3,0,1,1,27.88,31.82,51,0,151
1/1/2020 0:00,3,0,0,1,27.88,31.82,51,7.0015,84
1/1/2020 1:00,3,0,0,2,27.88,31.82,57,6.0032,77
1/1/2020 2:00,3,0,0,1,27.88,31.82,57,0,74
1/1/2020 3:00,3,0,0,1,27.06,31.06,65,8.9981,27
1/1/2020 4:00,3,0,0,2,26.24,30.305,73,8.9981,10
1/1/2020 5:00,3,0,0,1,26.24,30.305,73,7.0015,18
1/1/2020 6:00,3,0,0,1,26.24,30.305,73,6.0032,22
1/1/2020 7:00,3,0,0,2,27.06,31.06,74,12.998,44
1/1/2020 8:00,3,0,0,2,28.7,32.575,65,11.0014,118
1/1/2020 9:00,3,0,0,2,28.7,33.335,74,11.0014,208
1/1/2020 10:00,3,0,0,2,29.52,34.85,74,15.0013,260
1/1/2020 11:00,3,0,0,2,30.34,34.85,70,12.998,314
1/1/2020 12:00,3,0,0,2,27.06,29.545,89,11.0014,421
1/1/2020 13:00,3,0,0,2,30.34,35.605,74,22.0028,153
1/1/2020 14:00,3,0,0,1,30.34,34.85,70,16.9979,259
1/1/2020 15:00,3,0,0,3,27.88,31.82,79,23.9994,358
1/1/2020 16:00,3,0,0,2,28.7,33.335,74,19.0012,281
1/1/2020 17:00,3,0,0,2,29.52,34.85,74,16.9979,269
1/1/2020 18:00,3,0,0,1,28.7,33.335,74,15.0013,292
1/1/2020 19:00,3,0,0,2,27.88,31.82,79,19.0012,237
1/1/2020 20:00,3,0,0,2,27.88,31.82,83,15.0013,183
1/1/2020 21:00,3,0,0,2,27.88,31.82,83,26.0027,167
1/1/2020 22:00,3,0,0,2,27.88,31.82,83,26.0027,154
1/1/2020 23:00,3,0,0,2,27.06,30.305,83,22.0028,120
1/2/2020 0:00,3,0,0,3,27.06,30.305,83,19.9995,90
1/2/2020 1:00,3,0,0,3,26.24,28.79,89,15.0013,73
1/2/2020 2:00,3,0,0,3,26.24,28.79,89,15.0013,62
1/2/2020 3:00,3,0,0,2,26.24,28.03,94,16.9979,27
1/2/2020 4:00,3,0,0,3,26.24,28.03,94,12.998,3
1/2/2020 5:00,3,0,0,2,26.24,28.03,94,11.0014,10
1/2/2020 6:00,3,0,0,2,26.24,28.03,94,7.0015,6
1/2/2020 7:00,3,0,0,2,27.06,29.545,89,12.998,24
1/2/2020 8:00,3,0,0,2,27.06,29.545,89,19.0012,41
1/2/2020 9:00,3,0,0,3,27.06,29.545,89,19.0012,103
1/2/2020 10:00,3,0,0,1,28.7,33.335,79,15.0013,183
1/2/2020 11:00,3,0,0,1,28.7,33.335,79,12.998,198
1/2/2020 12:00,3,0,0,2,28.7,33.335,79,15.0013,281
1/2/2020 13:00,3,0,0,1,29.52,34.85,74,16.9979,377
1/2/2020 14:00,3,0,0,1,30.34,34.85,70,12.998,370
1/2/2020 15:00,3,0,0,1,30.34,34.85,66,12.998,331
1/2/2020 16:00,3,0,0,1,30.34,34.85,66,11.0014,292
1/2/2020 17:00,3,0,0,1,31.16,35.605,62,8.9981,329
1/2/2020 18:00,3,0,0,1,30.34,34.85,66,11.0014,347
1/2/2020 19:00,3,0,0,1,29.52,34.85,74,15.0013,259
1/2/2020 20:00,3,0,0,1,28.7,33.335,84,11.0014,193
1/2/2020 21:00,3,0,0,3,24.6,27.275,88,32.9975,155
1/2/2020 22:00,3,0,0,3,24.6,27.275,88,32.9975,39
1/2/2020 23:00,3,0,0,3,24.6,28.03,83,0,27
1/3/2020 0:00,3,0,1,3,24.6,27.275,88,6.0032,25
1/3/2020 1:00,3,0,1,2,24.6,27.275,88,8.9981,10
1/3/2020 2:00,3,0,1,2,24.6,28.03,83,0,3
1/3/2020 3:00,3,0,1,1,24.6,28.03,83,12.998,7
1/3/2020 4:00,3,0,1,1,24.6,28.03,83,8.9981,5
1/3/2020 5:00,3,0,1,2,24.6,27.275,88,12.998,17
1/3/2020 6:00,3,0,1,1,24.6,27.275,88,16.9979,90
1/3/2020 7:00,3,0,1,1,24.6,27.275,88,16.9979,258
1/3/2020 8:00,3,0,1,1,26.24,29.545,78,22.0028,355
1/3/2020 9:00,3,0,1,1,26.24,29.545,78,22.0028,222
1/3/2020 10:00,3,0,1,1,27.88,31.82,69,19.0012,141
1/3/2020 11:00,3,0,1,2,29.52,34.09,62,16.9979,153
1/3/2020 12:00,3,0,1,1,30.34,34.09,58,19.0012,178
1/3/2020 13:00,3,0,1,1,31.98,35.605,52,19.0012,193
1/3/2020 14:00,3,0,1,1,30.34,34.09,55,6.0032,151
1/3/2020 15:00,3,0,1,3,30.34,34.09,55,19.9995,182
1/3/2020 16:00,3,0,1,1,30.34,34.09,55,22.0028,283
1/3/2020 17:00,3,0,1,1,30.34,33.335,51,19.0012,530
1/3/2020 18:00,3,0,1,1,28.7,32.575,65,12.998,483
1/3/2020 19:00,3,0,1,1,28.7,32.575,65,0,397
1/3/2020 20:00,3,0,1,1,27.06,31.06,74,8.9981,285
1/3/2020 21:00,3,0,1,1,27.06,31.06,65,12.998,184
1/3/2020 22:00,3,0,1,1,27.06,31.06,69,16.9979,98
1/3/2020 23:00,3,0,1,1,26.24,30.305,69,15.0013,88
1/4/2020 0:00,3,0,1,1,26.24,30.305,69,7.0015,31
1/4/2020 1:00,3,0,1,1,26.24,30.305,69,11.0014,16
1/4/2020 2:00,3,0,1,1,25.42,29.545,73,15.0013,4
1/4/2020 3:00,3,0,1,1,25.42,29.545,73,15.0013,6
1/4/2020 4:00,3,0,1,1,26.24,30.305,69,19.9995,5
1/4/2020 5:00,3,0,1,1,25.42,29.545,73,19.0012,30
1/4/2020 6:00,3,0,1,1,25.42,29.545,73,22.0028,119
1/4/2020 7:00,3,0,1,1,26.24,30.305,69,16.9979,346
1/4/2020 8:00,3,0,1,1,28.7,32.575,58,30.0026,441
1/4/2020 9:00,3,0,1,1,27.88,31.82,61,19.0012,198
1/4/2020 10:00,3,0,1,1,28.7,32.575,58,26.0027,111
1/4/2020 11:00,3,0,1,1,30.34,33.335,51,15.0013,150
1/4/2020 12:00,3,0,1,1,31.16,34.09,48,22.0028,162
1/4/2020 13:00,3,0,1,1,31.16,34.09,48,19.9995,192
1/4/2020 14:00,3,0,1,1,31.16,34.09,45,27.9993,182
1/4/2020 15:00,3,0,1,1,32.8,35.605,41,19.9995,159
1/4/2020 16:00,3,0,1,1,32.8,35.605,41,15.0013,303
1/4/2020 17:00,3,0,1,1,31.16,34.09,45,22.0028,600
1/4/2020 18:00,3,0,1,1,31.16,34.09,45,15.0013,570
1/4/2020 19:00,3,0,1,1,30.34,33.335,48,12.998,376
1/4/2020 20:00,3,0,1,1,30.34,33.335,51,0,280
1/4/2020 21:00,3,0,1,1,29.52,33.335,54,0,215
1/4/2020 22:00,3,0,1,1,28.7,32.575,61,0,152
1/4/2020 23:00,3,0,1,1,27.06,31.06,65,8.9981,77
1/5/2020 0:00,3,0,1,1,27.06,31.06,69,6.0032,24
1/5/2020 1:00,3,0,1,1,26.24,30.305,73,11.0014,14
1/5/2020 2:00,3,0,1,1,27.06,31.06,69,0,6
1/5/2020 3:00,3,0,1,1,26.24,29.545,78,0,5
1/5/2020 4:00,3,0,1,1,26.24,30.305,73,0,5
1/5/2020 5:00,3,0,1,1,26.24,30.305,73,0,28
1/5/2020 6:00,3,0,1,1,25.42,29.545,78,0,105
1/5/2020 7:00,3,0,1,1,27.06,31.06,65,6.0032,308
1/5/2020 8:00,3,0,1,1,28.7,32.575,54,11.0014,487
1/5/2020 9:00,3,0,1,1,30.34,33.335,48,6.0032,209
1/5/2020 10:00,3,0,1,1,31.16,34.09,43,6.0032,118
1/5/2020 11:00,3,0,1,1,31.98,34.85,43,7.0015,128
1/5/2020 12:00,3,0,1,1,32.8,36.365,43,19.0012,189
1/5/2020 13:00,3,0,1,1,32.8,35.605,41,12.998,176
1/5/2020 14:00,3,0,1,1,33.62,36.365,36,11.0014,192
1/5/2020 15:00,3,0,1,1,32.8,36.365,43,8.9981,159
1/5/2020 16:00,3,0,1,1,33.62,37.12,43,15.0013,300
1/5/2020 17:00,3,0,1,1,32.8,37.12,49,15.0013,552
1/5/2020 18:00,3,0,1,1,31.16,34.85,55,16.9979,556
1/5/2020 19:00,3,0,1,1,31.16,34.85,55,15.0013,347
1/5/2020 20:00,3,0,1,1,30.34,34.09,58,16.9979,280
1/5/2020 21:00,3,0,1,1,29.52,34.09,62,15.0013,230
1/5/2020 22:00,3,0,1,1,28.7,32.575,65,12.998,171
1/5/2020 23:00,3,0,1,1,28.7,32.575,65,19.0012,105
1/6/2020 0:00,3,0,1,1,27.88,31.82,65,8.9981,56
1/6/2020 1:00,3,0,1,2,27.06,31.06,65,11.0014,24
1/6/2020 2:00,3,0,1,1,27.06,31.06,65,15.0013,6
1/6/2020 3:00,3,0,1,1,27.06,31.06,69,19.0012,6
1/6/2020 4:00,3,0,1,1,26.24,30.305,73,15.0013,9
1/6/2020 5:00,3,0,1,1,26.24,29.545,78,19.0012,27
1/6/2020 6:00,3,0,1,2,26.24,29.545,78,16.9979,103
1/6/2020 7:00,3,0,1,1,26.24,29.545,78,19.9995,308
1/6/2020 8:00,3,0,1,1,27.06,31.06,74,19.0012,420
1/6/2020 9:00,3,0,1,1,29.52,34.09,66,16.9979,228
1/6/2020 10:00,3,0,1,1,30.34,34.85,66,16.9979,129
1/6/2020 11:00,3,0,1,1,31.16,35.605,58,16.9979,141
1/6/2020 12:00,3,0,1,1,32.8,37.12,52,19.0012,173
1/6/2020 13:00,3,0,1,1,32.8,37.12,52,23.9994,187
1/6/2020 14:00,3,0,1,1,33.62,37.88,46,22.0028,182
1/6/2020 15:00,3,0,1,1,32.8,36.365,46,23.9994,174
1/6/2020 16:00,3,0,1,1,32.8,36.365,46,23.9994,245
1/6/2020 17:00,3,0,1,3,32.8,36.365,46,19.9995,409
1/6/2020 18:00,3,0,1,3,31.16,34.85,55,16.9979,274
1/6/2020 19:00,3,0,1,1,27.06,30.305,83,7.0015,141
1/6/2020 20:00,3,0,1,1,27.06,30.305,83,7.0015,165
1/6/2020 21:00,3,0,1,2,27.88,31.82,79,0,149
1/6/2020 22:00,3,0,1,2,28.7,33.335,74,7.0015,135
1/6/2020 23:00,3,0,1,2,28.7,33.335,74,8.9981,114
1/7/2020 0:00,3,0,1,3,27.88,31.82,69,12.998,62
1/7/2020 1:00,3,0,1,3,26.24,28.79,89,0,20
1/7/2020 2:00,3,0,1,3,26.24,28.79,83,0,8
1/7/2020 3:00,3,0,1,1,26.24,29.545,78,0,3
1/7/2020 4:00,3,0,1,1,26.24,28.79,83,0,8
1/7/2020 5:00,3,0,1,1,26.24,28.79,83,0,17
1/7/2020 6:00,3,0,1,1,26.24,28.79,83,0,93
1/7/2020 7:00,3,0,1,2,27.06,30.305,83,6.0032,263
1/7/2020 8:00,3,0,1,2,27.06,30.305,83,0,398
1/7/2020 9:00,3,0,1,1,28.7,32.575,65,8.9981,218
1/7/2020 10:00,3,0,1,1,29.52,34.09,62,6.0032,165
1/7/2020 11:00,3,0,1,2,29.52,34.09,66,6.0032,165
1/7/2020 12:00,3,0,1,2,30.34,34.09,62,6.0032,222
1/7/2020 13:00,3,0,1,2,31.16,35.605,62,12.998,232
1/7/2020 14:00,3,0,1,1,31.98,36.365,55,12.998,220
1/7/2020 15:00,3,0,1,1,32.8,37.12,49,7.0015,222
1/7/2020 16:00,3,0,1,1,32.8,37.12,49,0,327
1/7/2020 17:00,3,0,1,1,31.16,35.605,58,35.0008,527
1/7/2020 18:00,3,0,1,1,31.16,35.605,58,35.0008,425
1/7/2020 19:00,3,0,1,3,25.42,29.545,73,31.0009,165
1/7/2020 20:00,3,0,1,3,25.42,28.79,83,19.9995,58
1/7/2020 21:00,3,0,1,1,25.42,28.79,83,8.9981,107
1/7/2020 22:00,3,0,1,1,24.6,27.275,88,8.9981,122
1/7/2020 23:00,3,0,1,2,24.6,27.275,88,6.0032,106
1/20/2020 0:00,3,0,1,1,24.6,28.79,78,7.0015,51
1/20/2020 1:00,3,0,1,1,24.6,29.545,73,6.0032,21
1/20/2020 2:00,3,0,1,1,23.78,27.275,78,6.0032,25
1/20/2020 3:00,3,0,1,1,23.78,27.275,78,6.0032,14
1/20/2020 4:00,3,0,1,1,22.96,26.515,83,6.0032,7
1/20/2020 5:00,3,0,1,1,22.96,26.515,73,6.0032,23
1/20/2020 6:00,3,0,1,1,24.6,28.79,78,0,105
1/20/2020 7:00,3,0,1,1,24.6,28.79,78,0,342
1/20/2020 8:00,3,0,1,1,25.42,29.545,73,8.9981,498
1/20/2020 9:00,3,0,1,1,26.24,30.305,69,7.0015,207
1/20/2020 10:00,3,0,1,1,27.88,31.82,61,8.9981,138
1/20/2020 11:00,3,0,1,1,29.52,33.335,51,8.9981,192
1/20/2020 12:00,3,0,1,2,29.52,33.335,51,8.9981,229
1/20/2020 13:00,3,0,1,2,29.52,33.335,48,6.0032,219
1/20/2020 14:00,3,0,1,3,29.52,33.335,54,16.9979,198
1/20/2020 15:00,3,0,1,1,29.52,33.335,51,8.9981,174
1/20/2020 16:00,3,0,1,1,30.34,33.335,51,12.998,308
1/20/2020 17:00,3,0,1,1,29.52,33.335,54,16.9979,628
1/20/2020 18:00,3,0,1,1,29.52,33.335,54,15.0013,531
1/20/2020 19:00,3,0,1,1,28.7,32.575,58,11.0014,443
1/20/2020 20:00,3,0,1,1,27.06,31.06,61,15.0013,280
1/20/2020 21:00,3,0,1,2,27.06,31.06,57,12.998,177
1/20/2020 22:00,3,0,1,2,27.06,31.06,57,15.0013,179
1/20/2020 23:00,3,0,1,1,26.24,30.305,65,16.9979,126
1/21/2020 0:00,3,0,1,1,26.24,30.305,65,12.998,64
1/21/2020 1:00,3,0,1,3,25.42,29.545,73,7.0015,32
1/21/2020 2:00,3,0,1,3,25.42,29.545,73,7.0015,20
1/21/2020 3:00,3,0,1,2,24.6,28.03,83,11.0014,8
1/21/2020 4:00,3,0,1,1,24.6,28.03,83,6.0032,4
1/21/2020 5:00,3,0,1,2,24.6,28.03,83,8.9981,20
1/21/2020 6:00,3,0,1,1,24.6,28.03,83,8.9981,76
1/21/2020 7:00,3,0,1,1,24.6,28.03,83,7.0015,259
1/21/2020 8:00,3,0,1,1,25.42,29.545,78,12.998,456
1/21/2020 9:00,3,0,1,2,25.42,28.79,83,7.0015,220
1/21/2020 10:00,3,0,1,2,26.24,30.305,76,11.0014,140
1/21/2020 11:00,3,0,1,2,27.06,31.06,74,7.0015,192
1/21/2020 12:00,3,0,1,2,27.06,31.06,69,15.0013,260
1/21/2020 13:00,3,0,1,2,27.88,31.82,65,8.9981,279
1/21/2020 14:00,3,0,1,2,28.7,32.575,61,7.0015,283
1/21/2020 15:00,3,0,1,2,28.7,32.575,61,16.9979,346
1/21/2020 16:00,3,0,1,2,28.7,32.575,61,8.9981,381
1/21/2020 17:00,3,0,1,2,27.88,31.82,65,11.0014,455
1/21/2020 18:00,3,0,1,2,27.88,31.82,65,12.998,355
1/21/2020 19:00,3,0,1,1,27.06,31.06,69,8.9981,287
1/21/2020 20:00,3,0,1,1,26.24,30.305,73,0,196
1/21/2020 21:00,3,0,1,2,26.24,30.305,73,6.0032,149
1/21/2020 22:00,3,0,1,2,26.24,30.305,73,11.0014,147
1/21/2020 23:00,3,0,1,2,26.24,30.305,73,11.0014,98
1/22/2020 0:00,3,0,0,2,26.24,30.305,73,7.0015,87
1/22/2020 1:00,3,0,0,2,26.24,30.305,69,16.9979,74
1/22/2020 2:00,3,0,0,2,26.24,30.305,69,15.0013,41
1/22/2020 3:00,3,0,0,1,25.42,29.545,73,11.0014,35
1/22/2020 4:00,3,0,0,1,25.42,29.545,73,11.0014,7
1/22/2020 5:00,3,0,0,1,25.42,30.305,69,12.998,12
